# na=200 ne=200 amin=0.05 amax=1 emin=0 emax=0.95
# dt_days=5 t_years=10 seed=42 integrator=whfast_jacobi
a_init,e_init,da_over_a
0.05954773869,0.1336683417,4.4280097638267051e-15
0.05954773869,0.1384422111,3.2475955820486913e-13
0.05954773869,0.1432160804,-2.2186659448226438e-13
0.05954773869,0.1479899497,-2.6801111728424795e-15
0.05954773869,0.1527638191,-4.5911469656518997e-14
0.05954773869,0.1575376884,-3.8104189283456119e-14
0.05954773869,0.1623115578,1.0405822944992757e-13
0.05954773869,0.1670854271,-1.4612432220628127e-13
0.05954773869,0.1718592965,-3.4759876646039638e-13
0.05954773869,0.1766331658,1.3820051526048611e-13
0.05954773869,0.1814070352,-6.7934991902920244e-14
0.05954773869,0.1861809045,2.7267218019353922e-14
0.05954773869,0.1909547739,2.0368844913602843e-13
0.05954773869,0.1957286432,4.2765252192747390e-14
0.05954773869,0.2005025126,2.4330748386500424e-13
0.05954773869,0.2052763819,4.5084130990119797e-13
0.05954773869,0.2100502513,-1.2316858737802177e-13
0.05954773869,0.2148241206,5.1388218574936237e-14
0.05954773869,0.2195979899,4.3732422746425330e-13
0.05954773869,0.2243718593,-2.9026769267611374e-13
0.05954773869,0.2291457286,-1.9902738622673717e-13
0.05954773869,0.233919598,-1.2200332165069896e-13
0.05954773869,0.2386934673,-3.2091418130470386e-13
0.05954773869,0.2434673367,-4.9290740265755166e-13
0.05954773869,0.248241206,-8.2733866639920021e-15
0.05954773869,0.2530150754,-5.2436957729526775e-15
0.05954773869,0.2577889447,-6.4159530946394315e-13
0.05954773869,0.2625628141,7.4577006548660297e-15
0.05954773869,0.2673366834,1.8888957439902867e-13
0.05954773869,0.2721105528,-4.2497241075463142e-13
0.05954773869,0.2768844221,-4.4210181694627683e-13
0.05954773869,0.2816582915,-9.3780585734940326e-13
0.05954773869,0.2864321608,4.4023739178256031e-13
0.05954773869,0.2912060302,-6.4287710176399822e-13
0.05954773869,0.2959798995,-4.3790686032791469e-13
0.05954773869,0.3007537688,-1.6267109553426526e-13
0.05954773869,0.3055276382,-1.6208846267060387e-13
0.05954773869,0.3103015075,-4.6027996229251278e-13
0.05954773869,0.3150753769,-1.0720444691369918e-14
0.05954773869,0.3198492462,3.1462174637716064e-13
0.05954773869,0.3246231156,-2.2850860912800445e-13
0.05954773869,0.3293969849,5.9218804262545564e-13
0.05954773869,0.3341708543,4.7659368247503224e-14
0.05954773869,0.3389447236,2.6335005437495666e-13
0.05954773869,0.343718593,-5.4639309954166897e-13
0.05954773869,0.3484924623,-4.9756846556684292e-14
0.05954773869,0.3532663317,3.9117970466226972e-13
0.05954773869,0.358040201,-3.9327718297145081e-13
0.05954773869,0.3628140704,-6.6233703941028930e-13
0.05954773869,0.3675879397,-1.8679209608984758e-13
0.05954773869,0.372361809,-9.6833581940526104e-13
0.05954773869,0.3771356784,1.6570078642530459e-13
0.05954773869,0.3819095477,-3.8442116344379738e-13
0.05954773869,0.3866834171,-4.3138137225490689e-13
0.05954773869,0.3914572864,8.1090841964394841e-13
0.05954773869,0.3962311558,6.1584293689010890e-13
0.05954773869,0.4010050251,5.2110683325876387e-13
0.05954773869,0.4057788945,2.1452542040013064e-13
0.05954773869,0.4105527638,-7.9983839523438170e-13
0.05954773869,0.4153266332,7.3260256276785515e-13
0.05954773869,0.4201005025,6.6361883171034437e-13
0.05954773869,0.4248743719,-3.3548000289623907e-13
0.05954773869,0.4296482412,1.1946304236513521e-12
0.05954773869,0.4344221106,-4.6482449862907173e-13
0.05954773869,0.4391959799,-9.6705402710520587e-13
0.05954773869,0.4439698492,-6.4485805350044703e-13
0.05954773869,0.4487437186,6.2516506270869138e-13
0.05954773869,0.4535175879,2.6107778620667717e-12
0.05954773869,0.4582914573,-2.6463184667501178e-13
0.05954773869,0.4630653266,-2.1912822002305576e-12
0.05954773869,0.467839196,-4.3266316455496201e-13
0.05954773869,0.4726130653,1.8265540275785159e-12
0.05954773869,0.4773869347,-6.8983731057510778e-13
0.05954773869,0.482160804,3.4888055876045145e-13
0.05954773869,0.4869346734,9.2638625322163959e-13
0.05954773869,0.4917085427,-2.1895343016395735e-13
0.05954773869,0.4964824121,1.2293553423255722e-13
0.05954773869,0.5012562814,-2.0554122164247172e-12
0.05954773869,0.5060301508,-1.6156409309330859e-12
0.05954773869,0.5108040201,1.4802370534181747e-12
0.05954773869,0.5155778894,2.1081987538724407e-12
0.05954773869,0.5203517588,1.1794819691961556e-12
0.05954773869,0.5251256281,-2.0240665683597333e-13
0.05954773869,0.5298994975,-4.8335222369350460e-13
0.05954773869,0.5346733668,-1.3554370940219010e-12
0.05954773869,0.5394472362,5.4499478066888160e-13
0.05954773869,0.5442211055,-6.3693424655465181e-13
0.05954773869,0.5489949749,2.1694917311296209e-12
0.05954773869,0.5537688442,9.7800752494204038e-13
0.05954773869,0.5585427136,-9.7591004663285939e-13
0.05954773869,0.5633165829,-6.0244238102589642e-14
0.05954773869,0.5680904523,2.0848934393259846e-12
0.05954773869,0.5728643216,-4.0938115532305212e-12
0.05954773869,0.577638191,1.1510494854494788e-12
0.05954773869,0.5824120603,-1.7087456625461790e-12
0.05954773869,0.5871859296,-3.9812468839711369e-12
0.05954773869,0.591959799,-7.7175549120590178e-13
0.05954773869,0.5967336683,-3.1134734968338350e-12
0.05954773869,0.6015075377,-4.4115795170714534e-12
0.05954773869,0.606281407,1.9409831220016164e-12
0.05954773869,0.6110552764,3.5269097768879705e-12
0.05954773869,0.6158291457,1.7608330405575090e-12
0.05954773869,0.6206030151,2.5088171109260254e-13
0.05954773869,0.6253768844,-1.0947671508197866e-12
0.05954773869,0.6301507538,3.6367943349745124e-13
0.05954773869,0.6349246231,5.1096902143105537e-13
0.05954773869,0.6396984925,-7.6636031088839714e-12
0.05954773869,0.6444723618,2.4213056548040819e-12
0.05954773869,0.6492462312,2.2892810478984066e-12
0.05954773869,0.6540201005,-1.6130773463329758e-12
