# na=200 ne=200 amin=0.05 amax=1 emin=0 emax=0.95
# dt_days=5 t_years=100 seed=42 integrator=whfast
a_init,e_init,da_over_a
0.05477386935,0.6396984925,6.3315942702880148e-13
0.05477386935,0.6444723618,3.7120523270904250e-12
0.05477386935,0.6492462312,-2.4589084591094513e-12
0.05477386935,0.6540201005,-7.3417609912019141e-12
0.05477386935,0.6587939698,1.3462048754030137e-11
0.05477386935,0.6635678392,1.0164121710444545e-11
0.05477386935,0.6683417085,1.3074906855470709e-12
0.05477386935,0.6731155779,1.1702934747683210e-12
0.05477386935,0.6778894472,8.2543821421253798e-12
0.05477386935,0.6826633166,-2.1623445898268535e-12
0.05477386935,0.6874371859,1.0768017466476216e-12
0.05477386935,0.6922110553,-7.6769630408053968e-14
0.05477386935,0.6969849246,1.4377076873563757e-11
0.05477386935,0.701758794,5.8366455145053964e-12
0.05477386935,0.7065326633,-4.5457502441125418e-12
0.05477386935,0.7113065327,-1.5324409045496805e-11
0.05477386935,0.716080402,-7.5110088892632337e-12
0.05477386935,0.7208542714,8.4645485065593107e-12
0.05477386935,0.7256281407,-1.1075222670666861e-11
0.05477386935,0.7304020101,-3.0131446522369037e-12
0.05477386935,0.7351758794,-2.5451792813996903e-12
0.05477386935,0.7399497487,1.6662556910183727e-12
0.05477386935,0.7447236181,-3.7783073051488608e-12
0.05477386935,0.7494974874,-8.3552214586349692e-12
0.05477386935,0.7542713568,-3.9157578810444686e-13
0.05477386935,0.7590452261,-9.2425060978726087e-12
0.05477386935,0.7638190955,-5.9946186648665243e-12
0.05477386935,0.7685929648,-3.0279665115731119e-12
0.05477386935,0.7733668342,-9.1833453430862045e-12
0.05477386935,0.7781407035,1.3536031368152750e-12
0.05477386935,0.7829145729,2.2160579946008053e-11
0.05477386935,0.7876884422,4.3063202086814830e-12
0.05477386935,0.7924623116,1.2007352935588414e-11
0.05477386935,0.7972361809,1.2766561508254202e-11
0.05477386935,0.8020100503,2.3677603583196907e-11
0.05477386935,0.8067839196,-4.5922427430560336e-13
0.05477386935,0.8115577889,1.2413623900470640e-11
0.05477386935,0.8163316583,5.5993690825676326e-14
0.05477386935,0.8211055276,-4.1060350838050247e-12
0.05477386935,0.825879397,2.9598112951382391e-12
0.05477386935,0.8306532663,-3.9978481789065464e-12
0.05477386935,0.8354271357,5.3143333261020860e-12
0.05477386935,0.840201005,1.0167162091846843e-11
0.05477386935,0.8449748744,1.3506894379714049e-11
0.05477386935,0.8497487437,2.9552507230347905e-12
0.05477386935,0.8545226131,-4.5895824093290214e-12
0.05477386935,0.8592964824,-2.2203398650757100e-11
0.05477386935,0.8640703518,2.5473582214046713e-11
0.05477386935,0.8688442211,-1.1218120596574922e-11
0.05477386935,0.8736180905,-8.0952688487383903e-12
0.05477386935,0.8783919598,4.6851010583845875e-12
0.05477386935,0.8831658291,-1.6964568129478778e-11
0.05477386935,0.8879396985,1.2762761031501328e-11
0.05477386935,0.8927135678,1.4353513917695938e-11
0.05477386935,0.8974874372,-1.1571818299709058e-11
0.05477386935,0.9022613065,7.0787679999030359e-12
0.05477386935,0.9070351759,5.5803666988032626e-13
0.05477386935,0.9118090452,-1.2518390376291532e-11
0.05477386935,0.9165829146,-1.7037663965692386e-11
0.05477386935,0.9213567839,1.7382873937411770e-11
0.05477386935,0.9261306533,1.4055176492595333e-11
0.05477386935,0.9309045226,2.0607451779666895e-11
0.05477386935,0.935678392,1.6022176577324465e-11
0.05477386935,0.9404522613,6.9094947653300291e-11
0.05477386935,0.9452261307,-8.2215713594922344e-12
0.05477386935,0.95,5.9878664845022519e-11
0.05954773869,0,-6.3681771998191952e-13
0.05954773869,0.004773869347,-5.2891411363182669e-13
0.05954773869,0.009547738693,4.1809734296342680e-13
0.05954773869,0.01432160804,3.6647607124302601e-13
0.05954773869,0.01909547739,4.8090516566612664e-13
0.05954773869,0.02386934673,1.0859111312921333e-12
0.05954773869,0.02864321608,-1.1338035526851011e-13
0.05954773869,0.03341708543,1.7881002585768629e-12
0.05954773869,0.03819095477,4.0073488362631682e-13
0.05954773869,0.04296482412,1.8573170427798384e-12
0.05954773869,0.04773869347,6.1269671942633721e-13
0.05954773869,0.05251256281,3.7509903762521486e-13
0.05954773869,0.05728643216,-5.4557741353254295e-13
0.05954773869,0.06206030151,-2.0586749604612209e-12
0.05954773869,0.06683417085,-8.1487032311684602e-13
0.05954773869,0.0716080402,4.9465530124853588e-13
0.05954773869,0.07638190955,7.1547315657620975e-13
0.05954773869,0.08115577889,2.4659353321605455e-12
0.05954773869,0.08592964824,9.1927813228497039e-13
0.05954773869,0.09070351759,-1.3536891954309166e-12
0.05954773869,0.09547738693,1.6861395074361165e-13
0.05954773869,0.1002512563,-4.0574552625380492e-13
0.05954773869,0.1050251256,7.2246475094014668e-15
0.05954773869,0.109798995,-3.9560771442609643e-13
0.05954773869,0.1145728643,1.7199322135284782e-13
0.05954773869,0.1193467337,-1.5407143446662288e-12
0.05954773869,0.124120603,3.0401782825852298e-13
0.05954773869,0.1288944724,2.0590245401794179e-13
0.05954773869,0.1336683417,1.2207323759433833e-12
0.05954773869,0.1384422111,-1.8760778209897357e-13
0.05954773869,0.1432160804,-1.8511411344250271e-12
0.05954773869,0.1479899497,-3.6729175725215198e-13
0.05954773869,0.1527638191,1.1419604127763608e-14
0.05954773869,0.1575376884,-1.0233363617348980e-12
0.05954773869,0.1623115578,3.0996068346786935e-13
0.05954773869,0.1670854271,8.9702155689310469e-13
0.05954773869,0.1718592965,-6.6152135340116328e-13
0.05954773869,0.1766331658,-2.6416574038408263e-13
0.05954773869,0.1814070352,3.1462174637716064e-13
0.05954773869,0.1861809045,8.5880084103691620e-14
0.05954773869,0.1909547739,-1.0761228991826217e-12
0.05954773869,0.1957286432,6.2807822702699839e-14
0.05954773869,0.2005025126,-1.1333374463941719e-12
0.05954773869,0.2052763819,1.8725820238077671e-13
0.05954773869,0.2100502513,7.8399078134279137e-13
0.05954773869,0.2148241206,-4.7426315102038660e-13
0.05954773869,0.2195979899,-4.8253653768437858e-13
0.05954773869,0.2243718593,-1.5440936152754650e-12
0.05954773869,0.2291457286,-1.0503705266087873e-12
0.05954773869,0.233919598,-1.3886471672506012e-12
0.05954773869,0.2386934673,-3.0499665146947418e-12
0.05954773869,0.2434673367,-2.6450366744500625e-12
0.05954773869,0.248241206,-1.5256824167837644e-12
0.05954773869,0.2530150754,-3.1287384778617640e-12
0.05954773869,0.2577889447,-2.9649021166001760e-12
0.05954773869,0.2625628141,1.2760824979912171e-12
0.05954773869,0.2673366834,-5.6352250573331437e-13
0.05954773869,0.2721105528,-1.9877102776672616e-12
0.05954773869,0.2768844221,-2.0213864571868910e-12
0.05954773869,0.2816582915,3.0250298281300333e-13
0.05954773869,0.2864321608,-6.5289838701897443e-13
0.05954773869,0.2912060302,-2.4519521434326717e-12
0.05954773869,0.2959798995,3.0040550450382224e-13
0.05954773869,0.3007537688,2.3922905381937434e-13
0.05954773869,0.3055276382,-2.1150738216636453e-12
0.05954773869,0.3103015075,-3.0273603595846791e-13
0.05954773869,0.3150753769,3.2977020083235726e-14
0.05954773869,0.3198492462,-2.9562791502179870e-12
0.05954773869,0.3246231156,-2.7080775502982270e-12
0.05954773869,0.3293969849,5.3206033109559828e-13
0.05954773869,0.3341708543,-3.5598867969712065e-13
0.05954773869,0.3389447236,9.8546522559690645e-13
0.05954773869,0.343718593,-1.6476857384344636e-13
0.05954773869,0.3484924623,5.2320431156794488e-14
0.05954773869,0.3532663317,-1.8361092065425631e-12
0.05954773869,0.358040201,6.1922220749934506e-13
0.05954773869,0.3628140704,-2.7162344103894869e-13
0.05954773869,0.3675879397,-1.9541506247203642e-13
0.05954773869,0.372361809,-1.5043580539737570e-12
0.05954773869,0.3771356784,-6.6070566739203736e-13
0.05954773869,0.3819095477,5.0071468303061448e-13
0.05954773869,0.3866834171,3.7253545302510466e-13
0.05954773869,0.3914572864,2.2745986997341391e-13
0.05954773869,0.3962311558,5.5327981999014684e-12
0.05954773869,0.4010050251,-1.4413171781255926e-12
0.05954773869,0.4057788945,1.0518853720543071e-12
0.05954773869,0.4105527638,-1.9160464354369082e-12
0.05954773869,0.4153266332,-1.2251603857072100e-12
0.05954773869,0.4201005025,-1.2534763428811543e-12
0.05954773869,0.4248743719,-2.9038421924884604e-12
0.05954773869,0.4296482412,1.4731289324815055e-12
0.05954773869,0.4344221106,4.4105307779168628e-13
0.05954773869,0.4391959799,4.2803705961749046e-12
0.05954773869,0.4439698492,-8.5621395112225951e-12
0.05954773869,0.4487437186,4.6439335030996231e-12
0.05954773869,0.4535175879,-1.7171355757829034e-12
0.05954773869,0.4582914573,-3.6024189960184890e-12
0.05954773869,0.4630653266,-2.5507666771096467e-12
0.05954773869,0.467839196,1.4519210962442302e-12
0.05954773869,0.4726130653,1.3990180322237742e-12
0.05954773869,0.4773869347,4.9019233351288945e-12
0.05954773869,0.482160804,3.6940088821860626e-12
0.05954773869,0.4869346734,-2.0688127722889296e-12
0.05954773869,0.4917085427,6.9344963432980852e-13
0.05954773869,0.4964824121,-5.0083120960334683e-12
0.05954773869,0.5012562814,-5.0383759517983971e-12
0.05954773869,0.5060301508,-8.1398472116408072e-12
0.05954773869,0.5108040201,5.2367041785887401e-12
0.05954773869,0.5155778894,8.1565105115415229e-12
0.05954773869,0.5203517588,5.0525921936717355e-12
0.05954773869,0.5251256281,-5.3836441868041479e-12
0.05954773869,0.5298994975,-4.8190729419162422e-12
0.05954773869,0.5346733668,6.7527148898357252e-13
0.05954773869,0.5394472362,1.6152913512148891e-12
0.05954773869,0.5442211055,-3.9177399018320437e-12
0.05954773869,0.5489949749,-1.5680747839437687e-11
0.05954773869,0.5537688442,6.3722556298648257e-12
0.05954773869,0.5585427136,-2.7246243236262112e-12
0.05954773869,0.5633165829,4.1854014393980943e-12
0.05954773869,0.5680904523,2.1362816579009206e-12
0.05954773869,0.5728643216,-8.4706661516277550e-12
0.05954773869,0.577638191,1.2163043661795565e-12
0.05954773869,0.5824120603,1.3943569693144829e-12
0.05954773869,0.5871859296,-6.4463665301225564e-12
0.05954773869,0.591959799,1.4857138023365919e-12
0.05954773869,0.5967336683,-9.2942759676995220e-12
0.05954773869,0.6015075377,2.7845189820106038e-12
0.05954773869,0.606281407,1.5190753601098441e-11
0.05954773869,0.6110552764,5.2048924242328270e-12
0.05954773869,0.6158291457,-3.0013749338653803e-12
0.05954773869,0.6206030151,-7.8451515092008657e-12
0.05954773869,0.6253768844,1.1224072538718839e-11
0.05954773869,0.6301507538,1.5351327218323525e-11
0.05954773869,0.6349246231,-5.3965786363774311e-12
0.05954773869,0.6396984925,7.1965646053729864e-12
0.05954773869,0.6444723618,-1.3025340300014450e-12
0.05954773869,0.6492462312,8.6392801023713668e-12
0.05954773869,0.6540201005,1.4828006380182849e-12
0.05954773869,0.6587939698,1.0640623989048305e-11
0.05954773869,0.6635678392,-3.9928878885870922e-11
0.05954773869,0.6683417085,3.8882586789307763e-12
0.05954773869,0.6731155779,1.6381305594704164e-12
